LSOA21CD,band_1_mean,band_2_mean,band_3_mean,band_4_mean,band_5_mean,band_6_mean,band_7_mean,band_1_stdev,band_2_stdev,band_3_stdev,band_4_stdev,band_5_stdev,band_6_stdev,band_7_stdev
E01004674,8820.635510897026,9035.358539636849,9616.436016651589,9640.99413601325,12423.211870548905,11570.228818436775,10527.313810872907,432.52954226087405,494.0820827130775,611.5905673350344,706.0617079470203,853.7351729182051,626.1491273320768,548.1324347652275
E01004675,8828.551191354774,9051.180822457898,9661.584938782527,9729.013299172813,12403.048145934614,11555.788525246942,10454.442345948035,412.63444616661627,472.8181487057856,540.6023057261858,646.3658986918579,859.6202997394328,720.2979834175447,591.8467700856455
E01004676,8744.762280055915,8955.44443024477,9568.35466444981,9572.659397633963,12359.47705982706,11451.445715580337,10361.684937073114,312.5604654666426,361.0938442700992,378.5904865473276,482.363710552836,1139.624423860147,550.8112308107817,516.8109525232405
E01004677,8931.622912270734,9138.012376092742,9724.718838266575,9799.148511330963,12081.897215580391,11721.494735137347,10856.413284833523,186.74783786720846,187.63186163269998,214.71001154246298,230.74561854372422,517.6954493156741,364.1409489932464,326.88539209367525
E01004678,8834.439029974614,9034.18057483327,9636.164977537479,9666.091183947927,12642.800883605883,11724.533490139765,10654.325185857828,229.14087068834021,243.25149247516813,246.8949002930848,340.440346731993,1044.1861897446668,490.4507370838749,402.7570070250735
E01004679,8922.583074845956,9190.868286416271,9818.868817083712,9922.388281957657,11897.274486118566,11525.9319509325,10665.738318880005,443.7612341374936,507.6824217418447,621.6637755948875,704.2537217597103,884.3170685620106,752.4164983737361,645.540518669355
E01004680,8890.817219660808,9090.638664662996,9702.068575957415,9681.56795787724,12846.742940128921,11389.424537169189,10253.50946864051,391.6788184017835,424.09735930097185,471.029176624306,630.0476677029559,1755.1062420866722,758.1104743329117,687.9550412108722
E01004681,9159.167625742572,9493.368667327406,10212.94728901496,10382.199154159534,11974.782548913587,11546.57817686821,10620.179010883261,684.5663401743598,792.7203780704143,946.0501363185087,1125.2650782093726,1466.455380686911,1228.6004922501666,1003.0832897807819
E01004682,9179.21231234476,9448.931787333435,10169.794807474073,10271.753770334682,12204.71703707521,11566.686310767906,10606.364663276396,630.8716264747936,713.2348589778486,895.4404783580621,1113.9027779085802,1443.5472315888019,1064.9767202350004,941.1417252698083
E01004683,8968.38225986033,9229.582781857353,9951.397829636728,9968.727105131977,13247.854989047692,11652.361719053175,10386.650010999756,529.1124984641518,613.5345313853383,660.66071745167,862.1822743651696,1922.7252057485782,738.9046534439775,754.4387431078815
E01004684,8786.068691661623,9054.794869223992,9714.337852065892,9723.672202810323,12685.729986311877,11342.76926247255,10140.051837751915,558.812796794211,664.7616493031945,762.2298050389714,917.9620218588713,1574.9915852101833,918.3160150205813,696.1505229088731
E01004686,8819.356483936237,9043.805574617167,9659.128113135232,9687.738813775131,12265.2702549979,11277.432991396185,10266.832350487814,373.41117978790186,396.8870640560955,410.84597250204973,557.57308994282,1483.983328662756,680.7072053435538,588.2418511787045
E01004687,9011.509012156746,9296.668668366847,10021.632072933679,10088.090319815175,12649.850771252752,11470.15182939847,10367.292406856403,637.5270890998529,704.6832308789142,780.7156291244536,947.6623605222925,1494.957091944486,608.3500228260588,671.0349539694467
E01004690,9098.312059794482,9406.299994191379,10125.582539552843,10220.02840025701,12620.813693362412,11608.954668317492,10567.316751942795,682.564109197783,780.5759694669459,837.8450592880714,1046.9285260428599,1618.4646041780668,940.1863717009213,851.4649848841815
E01004691,8999.794218021685,9192.967093916786,9902.568114533293,9901.442739959026,13655.497309622795,11950.747484067877,10544.089598777035,503.1638925431363,614.7316248440832,747.3926425180777,994.6647393795791,2525.7916810433235,1342.0513399289428,1048.2913924266095
E01004692,8956.739905196566,9170.589904971612,9824.429343642967,9837.256365621095,13240.803302525086,11711.498130534648,10449.695257775496,530.3984373381968,596.757927684591,653.0753653575184,842.6173451114162,2074.664058104229,1218.8264404857723,945.7280916074278
E01004693,9029.375056651055,9265.121900143868,9893.628053801001,9999.4830596238,12146.446685094126,11659.531015070044,10773.385378874758,349.1374944054144,390.86903892777684,472.39656133502683,568.633072957514,996.6960139153107,702.4371948497707,600.6481347318734
E01004694,8994.315360056573,9250.914489261215,9928.53118638767,10000.51131483709,12226.90551905936,11486.445149333193,10449.43937911726,362.1963974582868,416.99585698750315,460.71301329632564,615.3181614463563,1610.0157908462147,656.0251940749574,620.2009713989922
